"qname","qtype","value"
"cdn.00000000d0310000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ca040000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000042180000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000018b40000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000095b40000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b78c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000066370000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000106c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000fa50000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000012600000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000050870000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008b560000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a6570000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000046b20000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.e5fab7720f0000000700b1030000.ns1.brownswer.com","28","586:bdb7:62ad:e8a9:ebc1:dca8:60a:cb0d"
"cdn.cd7b7fff110000000700bf040000.ns1.brownswer.com","28","49d:f513:78d:4b09:6977:820d:c6:9353"
"cdn.000000008db50000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000044300000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005c750000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001e180000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a3740000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000da900000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b7ba0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000c700000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000790c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001c820000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e20b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f9580000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000042360000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e1070000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000386a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009a6e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000072510000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f04e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b11d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000b360000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000020d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007e8c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d88c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ef470000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000066b30000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000028a00000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001ea20000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000026280000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000753d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000017640000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a37b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006d700000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f93f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005e5d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000653d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000000b20000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002b710000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000086300000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000060400000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000044680000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004d630000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000479f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000cf770000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000619d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000412f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c9070000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ec590000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000fe910000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000420b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006a2a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000047590000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000090250000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000de9d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000050250000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006a6b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a8b40000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a3350000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000da6e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002d030000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002a820000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ba8e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.03aa42ea17000000070000000000.ns1.brownswer.com","28","395:29ff:4963:9419:fe6b:a7a2:3ef6:26b2"
"cdn.e5fab772110000000700bf040000.ns1.brownswer.com","28","951:52de:b886:d445:4416:303:4:e00"
"cdn.d0a573070b000000070095010000.ns1.brownswer.com","28","8ea:294c:4ec9:56f5:2e4a:2ef5:6fab:6f59"
"cdn.0000000063b80000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003e210000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000048120000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b3940000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e3b00000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000075a10000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000160a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d9440000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e0390000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f2b20000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000038f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000010040000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000024540000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000018900000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009b330000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000740c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ef760000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000091180000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007b040000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000015680000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c6420000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000028450000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000404a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009a8b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b0790000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000094320000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000078500000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000e440000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000041650000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000004090000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a1820000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001c6d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000063a30000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000012160000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e50c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004c460000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000029510000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000522d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006a5c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000094af0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ac7a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000679d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a6840000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000069850000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000b630000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007e9c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004e9e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000064580000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ae5e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d7830000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000038780000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a1a60000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a5ac0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000eaa90000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000657e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002b470000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000049880000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000007600000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f1b70000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000093500000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.d0a5730709000000070087000000.ns1.brownswer.com","28","516:3014:603:5504:a0c:d49:5053:4543"
"cdn.00000000e18e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000079320000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c9a50000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c3ba0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a9610000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000071400000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000454a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000015300000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000084570000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f30c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000aa310000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007e980000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005f7a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ae500000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000038a30000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f17e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a3ba0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008a300000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000081690000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b3740000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000072460000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000076b40000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b5100000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000007b50000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000fba0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ed4e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ca980000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bd630000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b09d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c49c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.e60e77e70e000000050000000000.ns1.brownswer.com","1","11.8.8.8"
"cdn.0000000036730000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003e770000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000f8c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006b450000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000280e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000037880000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000358a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004e6d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000075f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000020790000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000001270000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e2620000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000006750000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000061510000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a42d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000092380000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ca020000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000dd120000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c27e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000045190000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a5ab0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000015310000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000091580000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e41f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d05b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009f960000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000809b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b7b30000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000061210000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004e370000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000079260000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c2110000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a5a70000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005cab0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000045360000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ae130000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002c6f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a1b80000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000714f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002c8c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001b8a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d7720000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004c570000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000fc780000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000092840000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e13c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000060800000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bf0b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000007540000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002d8c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002e720000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005f720000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c99e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b6880000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000097340000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000489b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000149a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004ab90000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000046bb0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e06b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000009a70000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000cb6b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000061530000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d8610000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007b190000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000304a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f1b60000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004a900000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000016300000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000822d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007d400000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d76d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009d9c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000046bc0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005b010000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006ab30000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000089b90000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000cc710000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004d240000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000055740000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d26c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000478b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000034b30000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000092ab0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008faa0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c4ad0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bd5b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000058370000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000875a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000076b70000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000d0f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000097700000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000038b10000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003b9e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000033ba0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f5360000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007b5f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003f7e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f2a60000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000029be0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d9a40000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000059910000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ffab0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000077b60000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.414cb5330e000000050000000000.ns1.brownswer.com","1","11.8.8.8"
"cdn.000000002f6a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000009590000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d4070000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000928a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000acba0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000972b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c72d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b15c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e0270000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000739a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000032b20000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000048b70000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e7540000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bf330000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000dc330000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000031510000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ff860000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000beaa0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000661f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a8740000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006e040000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b8130000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f1020000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000292a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d5340000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a3690000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c77f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a1580000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000004880000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e41e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000acaa0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000f1d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b7650000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000eb100000010000000000.ns1.brownswer.com","1","8.8.8.8"
